lon,lat,tag,predict
114.372641,35.405383,1,1
114.372675,35.4054,1,1
114.372693,35.405433,1,1
114.37271,35.405473,1,1
114.372727,35.405512,1,1
114.372743,35.405549,1,1
114.372724,35.405515,1,1
114.372694,35.405465,1,1
114.372675,35.405425,1,1
114.372674,35.405428,1,1
114.372679,35.405487,1,1
114.372701,35.405546,1,1
114.372691,35.405512,1,1
114.372688,35.405484,1,1
114.372673,35.405552,1,1
114.37269,35.405541,1,1
114.372709,35.405526,1,1
114.372702,35.405527,1,1
114.372697,35.405527,1,1
114.372635,35.405534,1,1
114.372532,35.405549,1,1
114.37241,35.405571,1,1
114.372293,35.405589,1,1
114.372151,35.405616,1,1
114.372052,35.405633,1,1
114.371905,35.405659,1,1
114.371857,35.405669,1,1
114.371731,35.405689,1,1
114.371557,35.40572,1,1
114.371485,35.405731,1,1
114.371386,35.405746,1,1
114.371257,35.405768,1,1
114.371198,35.405779,1,1
114.371122,35.40579,1,1
114.371176,35.40578,1,1
114.371241,35.405768,1,1
114.371303,35.405757,1,1
114.371263,35.405762,1,1
114.371159,35.405765,1,1
114.371106,35.405765,1,1
114.371037,35.405704,1,1
114.371054,35.405647,1,1
114.371065,35.405628,1,1
114.371048,35.405648,1,1
114.371044,35.405653,1,1
114.371133,35.405634,1,1
114.371249,35.405617,1,1
114.371359,35.405599,1,1
114.371437,35.405585,1,1
114.371536,35.405569,1,1
114.371651,35.405548,1,1
114.371786,35.405526,1,1
114.37192,35.405504,1,1
114.37205,35.405479,1,1
114.37218,35.405456,1,1
114.372311,35.405434,1,1
114.372442,35.405411,1,1
114.37257,35.405389,1,1
114.37268,35.405389,1,1
114.372688,35.405461,1,1
114.372671,35.405527,1,1
114.372669,35.405507,1,1
114.37269,35.405495,1,1
114.372597,35.405523,1,1
114.372459,35.405543,1,1
114.372332,35.405565,1,1
114.372203,35.40558,1,1
114.372102,35.405594,1,1
114.371975,35.405616,1,1
114.371819,35.405642,1,1
114.371724,35.405656,1,1
114.371612,35.405673,1,1
114.371502,35.405692,1,1
114.371453,35.405701,1,1
114.371324,35.405723,1,1
114.371243,35.405737,1,1
114.371116,35.405757,1,1
114.371048,35.405735,1,1
114.37106,35.405676,1,1
114.371077,35.405645,1,1
114.371047,35.405675,1,1
114.371121,35.405658,1,1
114.371253,35.405639,1,1
114.371331,35.405627,1,1
114.371409,35.405616,1,1
114.371419,35.405611,1,1
114.37136,35.405616,1,1
114.371424,35.405608,1,1
114.371485,35.405602,1,1
114.371573,35.405585,1,1
114.371655,35.405574,1,1
114.37175,35.40556,1,1
114.371848,35.405546,1,1
114.371978,35.405527,1,1
114.372057,35.405515,1,1
114.372237,35.405482,1,1
114.372338,35.405465,1,1
114.372501,35.405433,1,1
114.37259,35.405419,1,1
114.372677,35.405413,1,1
114.372658,35.405405,1,1
114.372635,35.405392,1,1
114.372676,35.405468,1,1
114.372675,35.405495,1,1
114.372679,35.405453,1,1
114.372663,35.40547,1,1
114.372602,35.405486,1,1
114.372504,35.405503,1,1
114.372381,35.405524,1,1
114.372274,35.405541,1,1
114.372166,35.405557,1,1
114.372084,35.405571,1,1
114.371961,35.405593,1,1
114.37188,35.405608,1,1
114.371769,35.405625,1,1
114.371622,35.405647,1,1
114.37154,35.405661,1,1
114.37142,35.405684,1,1
114.371313,35.405704,1,1
114.371221,35.40572,1,1
114.371125,35.405737,1,1
114.371049,35.40574,1,1
114.371072,35.405765,1,1
114.371078,35.405766,1,1
114.371071,35.40572,1,1
114.371077,35.405658,1,1
114.371052,35.405698,1,1
114.371066,35.405692,1,1
114.371148,35.405676,1,1
114.371142,35.405676,1,1
114.371122,35.405679,1,1
114.371121,35.405678,1,1
114.37112,35.405678,1,1
114.371121,35.405684,1,1
114.371122,35.405689,1,1
114.371122,35.405693,1,1
114.371121,35.405692,1,0
114.371121,35.405695,1,0
114.371122,35.405695,1,0
114.371123,35.405697,1,1
114.371125,35.405698,1,1
114.371126,35.405698,1,1
114.371127,35.4057,1,1
114.371128,35.405701,1,1
114.371129,35.405701,1,1
114.371129,35.4057,1,1
114.371127,35.405701,1,1
114.371133,35.405698,1,1
114.371133,35.405695,1,1
114.371131,35.405693,1,1
114.371129,35.40569,1,1
114.371129,35.405689,1,1
114.371131,35.405689,1,1
114.371131,35.405687,1,1
114.371132,35.405689,1,1
114.371132,35.405687,1,0
114.371133,35.405687,1,0
114.371133,35.405689,1,0
114.371136,35.405687,1,0
114.371137,35.405687,1,0
114.371166,35.405681,1,0
114.371174,35.405679,1,1
114.371298,35.405658,1,1
114.371381,35.405642,1,1
114.371485,35.405624,1,1
114.371617,35.4056,1,1
114.371712,35.405583,1,1
114.371859,35.405557,1,1
114.371956,35.405537,1,1
114.372111,35.405509,1,1
114.372242,35.405484,1,1
114.372373,35.405459,1,1
114.372506,35.405433,1,1
114.372636,35.40541,1,1
114.372681,35.405403,1,1
114.372645,35.405391,1,1
114.372674,35.405419,1,1
114.372692,35.405464,1,1
114.372692,35.405434,1,1
114.372669,35.405455,1,1
114.372585,35.405467,1,1
114.372466,35.405481,1,1
114.372328,35.405504,1,1
114.372196,35.405526,1,1
114.372071,35.405548,1,1
114.371943,35.405568,1,1
114.37181,35.405591,1,1
114.37168,35.405613,1,1
114.371556,35.405636,1,1
114.37148,35.40565,1,1
114.371363,35.40567,1,1
114.371256,35.405692,1,1
114.371151,35.405706,1,1
114.371063,35.405723,1,1
114.371044,35.405718,1,1
114.371106,35.405737,1,1
114.371116,35.405729,1,1
114.37106,35.405794,1,1
114.371075,35.405804,1,1
114.371069,35.405799,1,1
114.37111,35.405817,1,1
114.371183,35.40581,1,1
114.371318,35.405788,1,1
114.371429,35.405768,1,1
114.37156,35.405745,1,1
114.37169,35.405724,1,1
114.371823,35.405706,1,1
114.371955,35.405683,1,1
114.372084,35.405662,1,1
114.372215,35.405641,1,1
114.372297,35.405625,1,1
114.372484,35.405589,1,1
114.372619,35.405563,1,1
114.372719,35.40554,1,1
114.372679,35.405552,1,1
114.372721,35.405523,1,1
114.372705,35.405459,1,1
114.372667,35.40545,1,1
114.372612,35.405453,1,1
114.372512,35.405461,1,1
114.372404,35.405473,1,1
114.372294,35.405489,1,1
114.372226,35.4055,1,1
114.372022,35.405529,1,1
114.371891,35.405552,1,1
114.371786,35.405569,1,1
114.371662,35.405591,1,1
114.371551,35.405611,1,1
114.371446,35.405628,1,1
114.371318,35.40565,1,1
114.371219,35.405667,1,1
114.371116,35.405686,1,1
114.37107,35.405693,1,1
114.371099,35.40569,1,1
114.37115,35.405692,1,1
114.371194,35.405701,1,1
114.371168,35.405692,1,1
114.371112,35.405689,1,1
114.371026,35.405673,1,0
114.371019,35.405656,1,1
114.371016,35.405684,1,1
114.37102,35.405687,1,1
114.371025,35.405684,1,1
114.371028,35.405683,1,1
114.371031,35.405681,1,1
114.371035,35.405683,1,1
114.371036,35.405684,1,1
114.371036,35.405686,1,1
114.371037,35.405687,1,1
114.371037,35.405684,1,1
114.371037,35.405683,1,1
114.371037,35.405681,1,1
114.371032,35.405681,1,1
114.371031,35.405683,1,1
114.371028,35.405681,1,1
114.371024,35.405683,1,1
114.371024,35.405681,1,1
114.371025,35.405681,1,1
114.371026,35.405684,1,1
114.371027,35.405686,1,1
114.371027,35.405684,1,1
114.371026,35.405686,1,1
114.371026,35.405687,1,1
114.371026,35.405689,1,1
114.371025,35.40569,1,1
114.371022,35.405692,1,1
114.371024,35.40569,1,1
114.371022,35.40569,1,1
114.371024,35.405689,1,1
114.371024,35.405687,1,1
114.371024,35.405686,1,1
114.371025,35.405686,1,1
114.371026,35.405679,1,1
114.371028,35.405655,1,1
114.37102,35.40565,1,1
114.371009,35.405634,1,1
114.370991,35.405617,1,1
114.370987,35.405616,1,1
114.370993,35.405616,1,1
114.370996,35.405616,1,1
114.370997,35.405614,1,1
114.370998,35.405613,1,1
114.370966,35.405605,1,1
114.370951,35.405602,1,1
114.370935,35.405603,1,1
114.370891,35.405607,1,1
114.370857,35.405603,1,1
114.37081,35.405605,1,1
114.370761,35.405611,1,1
114.370706,35.405616,1,1
114.370652,35.405622,1,1
114.370597,35.405631,1,1
114.370543,35.405639,1,1
114.370484,35.405653,1,1
114.370418,35.405664,1,1
114.370354,35.405673,1,1
114.370292,35.405681,1,1
114.370239,35.405689,1,1
114.37017,35.405701,1,1
114.370114,35.405712,1,1
114.370062,35.405724,1,1
114.370014,35.405734,1,1
114.369964,35.405743,1,1
114.369913,35.405751,1,1
114.369859,35.40576,1,1
114.369799,35.405774,1,1
114.369742,35.405788,1,1
114.36969,35.405802,1,1
114.369639,35.405813,1,1
114.369585,35.405825,1,1
114.369534,35.405838,1,1
114.369495,35.405847,1,1
114.369446,35.40585,1,1
114.369456,35.405856,1,1
114.369512,35.405853,1,1
114.369558,35.405839,1,1
114.369605,35.40583,1,1
114.369562,35.405827,1,1
114.369488,35.405824,1,1
114.369427,35.405836,1,1
114.369457,35.405839,1,1
114.369507,35.405842,1,1
114.369496,35.405842,1,1
114.369427,35.405817,1,1
114.369427,35.405813,1,1
114.369443,35.405828,1,1
114.369426,35.405796,1,1
114.369405,35.405749,1,1
114.369395,35.405724,1,1
114.369382,35.405669,1,1
114.36938,35.405659,1,1
114.369388,35.405703,1,1
114.369403,35.40576,1,1
114.369408,35.405799,1,1
114.36941,35.405743,1,1
114.369415,35.405703,1,1
114.369416,35.405667,1,1
114.369418,35.405664,1,1
114.369416,35.405698,1,1
114.369423,35.405695,1,1
114.369444,35.405662,1,1
114.369418,35.405681,1,1
114.369416,35.405687,1,1
114.369476,35.405673,1,1
114.369549,35.405664,1,1
114.369623,35.405655,1,1
114.369692,35.405641,1,1
114.369775,35.405617,1,1
114.369829,35.405607,1,1
114.369898,35.405597,1,1
114.369975,35.405588,1,1
114.370046,35.405577,1,1
114.370119,35.405563,1,1
114.370193,35.405552,1,1
114.370261,35.405535,1,1
114.370333,35.405521,1,1
114.370397,35.405509,1,1
114.370464,35.405501,1,1
114.370534,35.405487,1,1
114.370604,35.405476,1,1
114.370671,35.405461,1,1
114.370739,35.40545,1,1
114.370806,35.405437,1,1
114.370862,35.405428,1,1
114.370873,35.405422,1,1
114.370829,35.405428,1,1
114.370751,35.405444,1,1
114.370665,35.405458,1,1
114.370638,35.405461,1,1
114.370716,35.405459,1,1
114.370769,35.405456,1,1
114.370841,35.405445,1,1
114.370901,35.405437,1,1
114.370869,35.405445,1,1
114.370838,35.405447,1,1
114.370895,35.405439,1,1
114.370887,35.405437,1,1
114.370829,35.405442,1,1
114.370841,35.405441,1,1
114.370903,35.405461,1,1
114.370919,35.405464,1,1
114.370889,35.405439,1,1
114.370885,35.405434,1,1
114.370906,35.405473,1,1
114.370934,35.405529,1,1
114.370947,35.405563,1,1
114.37096,35.405607,1,1
114.370954,35.405591,1,1
114.370939,35.405535,1,1
114.370928,35.405568,1,1
114.370911,35.405605,1,1
114.370941,35.40558,1,1
114.370949,35.405583,1,1
114.3709,35.405599,1,1
114.37081,35.405617,1,1
114.37071,35.40563,1,1
114.37057,35.405656,1,1
114.370514,35.405665,1,1
114.370407,35.405689,1,1
114.370287,35.405712,1,1
114.370193,35.405728,1,1
114.370093,35.405743,1,1
114.37,35.405759,1,1
114.369957,35.405765,1,1
114.369872,35.40578,1,1
114.369782,35.405794,1,1
114.36969,35.40581,1,1
114.369602,35.405822,1,1
114.369507,35.405835,1,1
114.369422,35.405835,1,1
114.369414,35.405765,1,1
114.369438,35.405712,1,1
114.369467,35.405695,1,1
114.369428,35.405709,1,1
114.369463,35.405701,1,1
114.369555,35.405676,1,1
114.369662,35.405658,1,1
114.369742,35.405638,1,1
114.369839,35.405617,1,1
114.369922,35.4056,1,1
114.369997,35.405588,1,1
114.370074,35.405574,1,1
114.370153,35.40556,1,1
114.370233,35.405544,1,1
114.370305,35.405531,1,1
114.370378,35.405517,1,1
114.370452,35.405504,1,1
114.370526,35.405492,1,1
114.370613,35.405478,1,1
114.370703,35.405461,1,1
114.370802,35.405442,1,1
114.370876,35.405431,1,1
114.370931,35.405455,1,1
114.370941,35.40549,1,1
114.370921,35.405535,1,1
114.370909,35.405574,1,1
114.370943,35.405557,1,1
114.370919,35.405566,1,1
114.370881,35.405577,1,1
114.370817,35.405588,1,1
114.370749,35.405599,1,1
114.370675,35.405613,1,1
114.370607,35.405625,1,1
114.370537,35.405638,1,1
114.370445,35.405653,1,1
114.370385,35.405664,1,1
114.370255,35.405687,1,1
114.370168,35.405703,1,1
114.370065,35.40572,1,1
114.369952,35.405737,1,1
114.369868,35.405751,1,1
114.369787,35.405768,1,1
114.369707,35.40578,1,1
114.36963,35.405796,1,1
114.369557,35.405808,1,1
114.369487,35.405819,1,1
114.369422,35.405819,1,1
114.369435,35.405827,1,1
114.369463,35.405841,1,1
114.369425,35.405802,1,1
114.369442,35.40585,1,1
114.36944,35.405805,1,1
114.369442,35.405749,1,1
114.369443,35.405715,1,1
114.369451,35.405715,1,1
114.369457,35.405714,1,1
114.369457,35.40571,1,1
114.36946,35.405709,1,1
114.369461,35.405707,1,1
114.369461,35.405709,1,1
114.369462,35.405707,1,1
114.369462,35.405706,1,1
114.369461,35.405706,1,1
114.36946,35.405704,1,1
114.369456,35.405701,1,1
114.369454,35.405701,1,1
114.369451,35.4057,1,1
114.369451,35.405698,1,1
114.36945,35.405701,1,1
114.369451,35.405703,1,1
114.369451,35.405704,1,1
114.369452,35.405706,1,1
114.369455,35.405706,1,1
114.369455,35.405707,1,1
114.369455,35.405709,1,1
114.369456,35.405709,1,1
114.369457,35.405709,1,1
114.369457,35.405707,1,1
114.369459,35.405709,1,1
114.369459,35.405709,1,1
114.369456,35.405693,1,1
114.369456,35.405689,1,1
114.369451,35.405779,1,0
114.369518,35.405757,1,1
114.369545,35.405743,1,1
114.369601,35.405718,1,1
114.369686,35.405698,1,1
114.369766,35.405681,1,1
114.369861,35.405661,1,1
114.369952,35.405644,1,1
114.370034,35.40563,1,1
114.370116,35.405616,1,1
114.370209,35.405599,1,1
114.370294,35.405583,1,1
114.37039,35.405574,1,1
114.370482,35.405554,1,1
114.370575,35.40554,1,1
114.37066,35.405523,1,1
114.370762,35.405507,1,1
114.370862,35.405493,1,1
114.370945,35.405487,1,1
114.370913,35.405459,1,1
114.370908,35.405467,1,1
114.370915,35.405532,1,1
114.370913,35.40558,1,1
114.370929,35.405535,1,1
114.370903,35.405549,1,1
114.370868,35.40556,1,1
114.370841,35.40556,1,1
114.370771,35.405574,1,1
114.37066,35.405594,1,1
114.370547,35.405617,1,1
114.370425,35.405642,1,1
114.37034,35.405658,1,1
114.37023,35.405678,1,1
114.370125,35.405698,1,1
114.370017,35.405718,1,1
114.369924,35.405737,1,1
114.369822,35.405754,1,1
114.36971,35.405774,1,1
114.369639,35.405786,1,1
114.369534,35.405805,1,1
114.369457,35.405816,1,1
114.369433,35.405802,1,1
114.369431,35.405836,1,1
114.369439,35.405805,1,1
114.369482,35.405777,1,1
114.369555,35.405762,1,1
114.369624,35.405752,1,1
114.369714,35.405738,1,1
114.369771,35.405728,1,1
114.36986,35.40571,1,1
114.369938,35.405695,1,1
114.370025,35.405675,1,1
114.370136,35.405658,1,1
114.370253,35.405644,1,1
114.37034,35.40563,1,1
114.370433,35.405608,1,1
114.370525,35.405589,1,1
114.370625,35.405576,1,1
114.370721,35.40556,1,1
114.370808,35.405543,1,1
114.370896,35.405529,1,1
114.370963,35.405504,1,1
114.370953,35.405523,1,1
114.370925,35.405464,1,1
114.370895,35.405431,1,1
114.370874,35.405406,1,1
114.37088,35.405416,1,1
114.370891,35.405436,1,1
114.370847,35.405402,1,1
114.370862,35.405405,1,1
114.370876,35.405408,1,1
114.370778,35.405419,1,1
114.370665,35.405439,1,1
114.370541,35.405459,1,1
114.370418,35.405481,1,1
114.370294,35.405506,1,1
114.370187,35.405524,1,1
114.370073,35.405543,1,1
114.369938,35.405566,1,1
114.369804,35.405597,1,1
114.369684,35.405619,1,1
114.369564,35.405642,1,1
114.369446,35.405665,1,1
114.369389,35.405698,1,1
114.369399,35.405681,1,0
114.369408,35.405726,1,1
114.36945,35.40576,1,1
114.369422,35.405759,1,1
114.369433,35.405751,1,1
114.369431,35.405752,1,1
114.369452,35.405746,1,1
114.36953,35.405734,1,1
114.3695,35.405738,1,1
114.369504,35.405737,1,1
114.369501,35.405737,1,1
114.369504,35.405734,1,1
114.369515,35.405734,1,1
114.369522,35.405734,1,1
114.369521,35.405732,1,1
114.369527,35.405734,1,1
114.36953,35.405737,1,1
114.369534,35.405737,1,1
114.369534,35.405738,1,1
114.369536,35.40574,1,1
114.369538,35.405741,1,1
114.369534,35.40574,1,1
114.369528,35.405737,1,1
114.369523,35.405735,1,1
114.369521,35.405734,1,1
114.369519,35.405734,1,1
114.369518,35.405734,1,1
114.369513,35.405732,1,1
114.369497,35.405734,1,1
114.369489,35.405732,1,1
114.369519,35.405724,1,1
114.369517,35.405724,1,1
114.369519,35.405726,1,1
114.369523,35.405729,1,1
114.369519,35.405729,1,1
114.369517,35.405728,1,1
114.369515,35.405728,1,1
114.369512,35.405729,1,1
114.369511,35.405729,1,1
114.36951,35.405729,1,1
114.369508,35.405729,1,1
114.369506,35.405729,1,1
114.369505,35.405729,1,1
114.369502,35.405729,1,1
114.369497,35.405726,1,1
114.369497,35.405728,1,1
114.369496,35.405728,1,1
114.369532,35.405723,1,1
114.369578,35.405714,1,1
114.369647,35.405701,1,1
114.369684,35.405692,1,1
114.369708,35.40569,1,1
114.369795,35.405673,1,1
114.369893,35.405653,1,1
114.369995,35.405634,1,1
114.370109,35.405616,1,1
114.370243,35.405591,1,1
114.37034,35.405569,1,1
114.370472,35.40554,1,1
114.370599,35.405513,1,1
114.370722,35.405495,1,1
114.370842,35.405475,1,1
114.370946,35.405461,1,1
114.370919,35.405487,1,1
114.37093,35.405445,1,1
114.370907,35.405389,1,1
114.370897,35.405391,1,1
114.370889,35.405391,1,1
114.370856,35.405382,1,1
114.370777,35.405399,1,1
114.370658,35.405423,1,1
114.370529,35.405448,1,1
114.370461,35.405464,1,1
114.370383,35.405481,1,1
114.3703,35.405496,1,1
114.370221,35.405518,1,1
114.37012,35.405537,1,1
114.370033,35.405552,1,1
114.369943,35.405568,1,1
114.369849,35.405586,1,1
114.369759,35.405602,1,1
114.36968,35.405617,1,1
114.369602,35.405636,1,1
114.3695,35.40565,1,1
114.369442,35.405659,1,1
114.369474,35.405653,1,1
114.369542,35.40565,1,1
114.369545,35.40565,1,1
114.369524,35.405652,1,1
114.369494,35.405656,1,1
114.369462,35.405665,1,1
114.369448,35.405673,1,1
114.36946,35.405669,1,1
114.369476,35.405665,1,1
114.36947,35.405664,1,1
114.369472,35.405664,1,1
114.369473,35.405664,1,1
114.369474,35.405664,1,1
114.369476,35.405665,1,1
114.369477,35.405667,1,1
114.369478,35.405667,1,1
114.369478,35.405669,1,1
114.369479,35.405667,1,1
114.369479,35.40567,1,1
114.36948,35.405672,1,1
114.36948,35.405673,1,1
114.369482,35.405673,1,1
114.369484,35.405673,1,1
114.369512,35.405667,1,1
114.369542,35.405664,1,1
114.369544,35.405664,1,1
114.369517,35.405661,1,1
114.369471,35.40565,1,1
114.369435,35.405641,1,1
114.369411,35.405638,1,1
114.3694,35.405638,1,1
114.369444,35.405647,1,1
114.36945,35.405647,1,1
114.369421,35.405636,1,1
114.369388,35.405616,1,1
114.369387,35.405613,1,1
114.369412,35.405645,1,1
114.369398,35.405619,1,1
114.369387,35.405591,1,1
114.369377,35.405557,1,1
114.369382,35.40558,1,1
114.369398,35.405633,1,1
114.369401,35.405639,1,1
114.3694,35.405594,1,1
114.369393,35.405555,1,1
114.369397,35.405568,1,1
114.369399,35.405585,1,1
114.369404,35.405599,1,1
114.369406,35.405616,1,1
114.369403,35.405634,1,1
114.369398,35.405647,1,1
114.369422,35.405622,1,1
114.369449,35.405619,1,1
114.369496,35.405614,1,1
114.369558,35.405608,1,1
114.369623,35.405602,1,1
114.369701,35.405594,1,1
114.369771,35.405585,1,1
114.369839,35.405574,1,1
114.369905,35.405563,1,1
114.369966,35.405554,1,1
114.370023,35.405543,1,1
114.370081,35.405535,1,1
114.370136,35.405524,1,1
114.370197,35.405512,1,1
114.37026,35.4055,1,1
114.370328,35.405487,1,1
114.370396,35.405473,1,1
114.370463,35.405455,1,1
114.370514,35.405447,1,1
114.370586,35.405436,1,1
114.370673,35.405419,1,1
114.37076,35.405405,1,1
114.370834,35.405391,1,1
114.370883,35.405383,1,1
114.370891,35.405377,1,1
114.370822,35.405394,1,1
114.370762,35.405403,1,1
114.370705,35.405414,1,1
114.370738,35.405403,1,1
114.370778,35.405385,1,1
114.370808,35.405369,1,1
114.370838,35.40536,1,1
114.370885,35.405354,1,1
114.37089,35.405354,1,1
114.370894,35.405352,1,1
114.370897,35.405351,1,1
114.370868,35.405357,1,1
114.370835,35.405366,1,1
114.37083,35.405363,1,1
114.370802,35.405284,1,1
114.370857,35.405301,1,1
114.37087,35.405282,1,1
114.370846,35.405301,1,1
114.370831,35.405338,1,1
114.370845,35.405301,1,1
114.37084,35.405278,1,1
114.370838,35.405282,1,1
114.370817,35.405337,1,1
114.370808,35.405358,1,1
114.370817,35.405335,1,1
114.370824,35.405307,1,1
114.370828,35.405307,1,1
114.370831,35.405354,1,1
114.370822,35.405343,1,1
114.370806,35.405312,1,1
114.370794,35.40529,1,1
114.370805,35.405303,1,1
114.370829,35.405318,1,1
114.370806,35.405303,1,1
114.370777,35.405284,1,1
114.370791,35.40529,1,1
114.370827,35.405298,1,1
114.37083,35.405301,1,1
114.370759,35.405293,1,1
114.370759,35.405295,1,1
114.370806,35.405295,1,1
114.370789,35.405289,1,1
114.370772,35.405287,1,1
114.370738,35.40529,1,1
114.370694,35.405299,1,1
114.370665,35.405298,1,1
114.370627,35.405303,1,1
114.370577,35.405315,1,1
114.370519,35.405329,1,1
114.370482,35.405337,1,1
114.370406,35.405352,1,1
114.370334,35.405366,1,1
114.370282,35.405377,1,1
114.370209,35.405391,1,1
114.370146,35.405405,1,1
114.370082,35.405416,1,1
114.370023,35.405428,1,1
114.36996,35.405441,1,1
114.369893,35.405451,1,1
114.369826,35.405464,1,1
114.369759,35.405476,1,1
114.369696,35.40549,1,1
114.36963,35.405501,1,1
114.369569,35.405512,1,1
114.369507,35.405524,1,1
114.369444,35.405535,1,1
114.369404,35.405543,1,1
114.369456,35.405532,1,1
114.369523,35.405518,1,1
114.369569,35.405507,1,1
114.369527,35.405518,1,1
114.369454,35.405549,1,1
114.369383,35.405565,1,1
114.369365,35.405577,1,1
114.369372,35.405582,1,1
114.369394,35.405639,1,1
114.369389,35.405625,1,1
114.369375,35.40558,1,1
114.369395,35.405605,1,1
114.369467,35.405638,1,1
114.369426,35.405656,1,1
114.369428,35.405648,1,1
114.369443,35.405594,1,1
114.369459,35.405554,1,1
114.369429,35.405565,1,1
114.369494,35.405543,1,1
114.36962,35.405507,1,1
114.369725,35.405482,1,1
114.369849,35.405456,1,1
114.369967,35.405431,1,1
114.37008,35.405408,1,1
114.370211,35.405383,1,1
114.370341,35.405357,1,1
114.37047,35.40533,1,1
114.370615,35.405306,1,1
114.370703,35.405287,1,1
114.370796,35.40527,1,1
114.370756,35.405278,1,0
114.370684,35.405292,1,1
114.370742,35.405287,1,1
114.370825,35.405298,1,1
114.370868,35.405338,1,1
114.370867,35.405324,1,1
114.370862,35.405289,1,1
114.370857,35.405282,1,1
114.370855,35.405304,1,1
114.370823,35.405343,1,1
114.370833,35.405346,1,1
114.370769,35.405361,1,1
114.370688,35.405377,1,1
114.3706,35.405392,1,1
114.370512,35.405411,1,1
114.370425,35.405427,1,1
114.370344,35.405442,1,1
114.37027,35.405456,1,1
114.370187,35.405472,1,1
114.370091,35.405487,1,1
114.370001,35.405503,1,1
114.369916,35.405521,1,1
114.369829,35.405537,1,1
114.369746,35.405554,1,1
114.369677,35.405566,1,1
114.369608,35.405577,1,1
114.369562,35.405586,1,1
114.369488,35.4056,1,1
114.369425,35.405602,1,1
114.369414,35.405599,1,1
114.369421,35.405641,1,1
114.369439,35.405605,1,1
114.369502,35.40558,1,1
114.369581,35.405562,1,1
114.369664,35.405543,1,1
114.36975,35.405523,1,1
114.369848,35.405504,1,1
114.369938,35.405486,1,1
114.370013,35.40547,1,1
114.370084,35.405456,1,1
114.370155,35.405442,1,1
114.370226,35.405428,1,1
114.370295,35.405414,1,1
114.370366,35.4054,1,1
114.37044,35.405386,1,1
114.370508,35.405374,1,1
114.370597,35.405357,1,1
114.370632,35.405351,1,1
114.3707,35.405335,1,1
114.370759,35.405324,1,1
114.370788,35.405318,1,1
114.370787,35.405318,1,1
114.370788,35.40532,1,1
114.370787,35.40532,1,1
114.370788,35.405321,1,1
114.370789,35.405324,1,1
114.370791,35.405326,1,1
114.370794,35.405327,1,1
114.370795,35.405327,1,1
114.370794,35.405326,1,1
114.370793,35.405326,1,1
114.37079,35.405326,1,1
114.370789,35.405326,1,1
114.370789,35.405323,1,1
114.370789,35.405321,1,1
114.370789,35.40532,1,1
114.370789,35.405318,1,1
114.370789,35.405316,1,1
114.37079,35.40532,1,1
114.370791,35.405321,1,1
114.370791,35.405323,1,1
114.370791,35.405324,1,1
114.37079,35.405324,1,1
114.370789,35.405324,1,1
114.370821,35.405318,1,1
114.370872,35.405304,1,1
114.370867,35.405312,1,1
114.370866,35.405259,1,1
114.370852,35.405228,1,1
114.370842,35.405197,1,1
114.370834,35.40518,1,1
114.370829,35.405166,1,1
114.370827,35.405163,1,1
114.370825,35.405163,1,1
114.370824,35.405163,1,1
114.370823,35.405163,1,1
114.370823,35.405166,1,1
114.370829,35.405185,1,1
114.370839,35.405208,1,1
114.370844,35.405219,1,1
114.37085,35.405231,1,1
114.370851,35.405234,1,1
114.370851,35.405236,1,1
114.370846,35.405228,1,1
114.370821,35.405199,1,1
114.370802,35.405172,1,1
114.370804,35.405175,1,1
114.370823,35.405205,1,1
114.370836,35.405223,1,1
114.370817,35.405199,1,1
114.370784,35.405171,1,1
114.370799,35.405174,1,1
114.370812,35.40518,1,1
114.370784,35.405171,1,1
114.370737,35.405174,1,1
114.370727,35.405182,1,1
114.370767,35.405174,1,1
114.370789,35.405166,1,1
114.370761,35.405183,1,1
114.370717,35.405205,1,1
114.370652,35.405219,1,1
114.37059,35.405228,1,1
114.370534,35.405239,1,1
114.370523,35.405245,1,1
114.370435,35.405259,1,1
114.370362,35.405273,1,1
114.370254,35.405295,1,1
114.370175,35.405312,1,1
114.370075,35.405332,1,1
114.369961,35.405351,1,1
114.369821,35.405377,1,1
114.369702,35.405399,1,1
114.36959,35.405422,1,1
114.369483,35.405441,1,1
114.369377,35.405462,1,1
114.369354,35.405461,1,1
114.369416,35.405445,1,1
114.369467,35.405437,1,1
114.36953,35.405431,1,1
114.369534,35.405422,1,1
114.369435,35.405416,1,1
114.369377,35.405422,1,1
114.369348,35.405444,1,1
114.369398,35.405441,1,1
114.369435,35.405441,1,1
114.36945,35.405437,1,1
114.369386,35.405476,1,1
114.369353,35.405492,1,1
114.369367,35.405459,1,1
114.369361,35.405473,1,1
114.369366,35.405518,1,1
114.369371,35.405543,1,1
114.369358,35.405512,1,1
114.369343,35.405476,1,1
114.369349,35.405489,1,1
114.369372,35.405518,1,1
114.369382,35.40554,1,1
114.369355,35.405515,1,1
114.369365,35.40552,1,1
114.36941,35.405532,1,1
114.369398,35.405531,1,1
114.369384,35.405529,1,1
114.369397,35.405523,1,1
114.369422,35.405518,1,1
114.369473,35.405509,1,1
114.369524,35.405498,1,1
114.369574,35.405489,1,1
114.369626,35.405478,1,1
114.369675,35.405468,1,1
114.369725,35.405456,1,1
114.369797,35.405441,1,1
114.3699,35.405422,1,1
114.370005,35.405402,1,1
114.370107,35.405383,1,1
114.370214,35.405363,1,1
